scene_id,GT_Resynth_LQ,GT_Resynth_LA,Pred_Resynth_LQ,Pred_Resynth_LA,LQ_percent,LA_percent,gt_path,pred_path
scene05447,0.7612797514660912,0.19019589796629016,0.7147354204078495,0.15837470105266366,93.88604110793628,83.26925172736038,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05447_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05447_output.flac
scene05448,0.6544892441836704,0.11910054242890407,0.6440283486239201,0.08700376443625915,98.40167036315502,73.05068697583407,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05448_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05448_output.flac
scene05449,0.7579658259201547,0.175684099448666,0.6957839532262151,0.11967516857862834,91.79621685206558,68.11952188854565,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05449_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05449_output.flac
scene05450,0.6674780613350083,0.09700986658897623,0.6411953039872581,0.08410470653673746,96.06237884505407,86.697064426532,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05450_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05450_output.flac
scene05451,0.5227332532371998,0.04704342037297724,0.5011887789289646,0.04361164051538439,95.87849554723871,92.70508005076064,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05451_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05451_output.flac
scene05452,0.6979528591239603,0.13393663944308418,0.6742570524216274,0.1293909896409814,96.60495599486835,96.60611926579325,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05452_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05452_output.flac
scene05453,0.47010947427281585,0.04320643650327162,0.4236373595379495,0.04042567103553209,90.11461855629452,93.56400181827314,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05453_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05453_output.flac
scene05454,0.6622378072784603,0.10166143821787679,0.6508967619281112,0.09016186179116487,98.28746634128964,88.68835949176079,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05454_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05454_output.flac
scene05455,0.7744320433522769,0.27796689468467733,0.7849021627460733,0.24753721069471651,101.35197393801971,89.05276686834239,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05455_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05455_output.flac
scene05456,0.6800375099776107,0.11406119426153766,0.6841568454471159,0.10258540504227981,100.60575121358244,89.93891893421322,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05456_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05456_output.flac
scene05457,0.7488078245531873,0.24797698450252637,0.7230558451245148,0.21409236287195177,96.56093611948585,86.33557799787287,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05457_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05457_output.flac
scene05458,0.5008940497770691,0.03909053395945057,0.503162439755992,0.03883031904597628,100.45286822231816,99.33432755422523,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05458_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05458_output.flac
scene05459,0.5882685977806068,0.06863540570701643,0.5662828694108311,0.06146652114771545,96.2626377724865,89.55512175464838,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05459_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05459_output.flac
scene05460,0.5034586988051367,0.06574165810958758,0.49808966109464037,0.056243255232358395,98.93356938250571,85.55192681420372,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05460_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05460_output.flac
scene05461,0.7188418984598872,0.16572422498988731,0.6714710562434928,0.12641703908775007,93.41011670050312,76.28156903160306,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05461_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05461_output.flac
scene05462,0.7271099162193249,0.17142005245171352,0.7053489507819561,0.14106923894335976,97.00719726798435,82.29447892806874,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05462_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05462_output.flac
scene05463,0.7011589422536361,0.08959013955093738,0.66000267476067,0.07990898743065455,94.13025135774731,89.19395352121478,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05463_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05463_output.flac
scene05464,0.7781128495734041,0.2696700177165416,0.7977737904813287,0.24550891268550049,102.52674672044083,91.0404926600192,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05464_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05464_output.flac
scene05465,0.7330220569388444,0.15312672733612365,0.7390214871328358,0.12577073333390393,100.81845152368886,82.13506258631686,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05465_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05465_output.flac
scene05466,0.6712427947610747,0.08810329683204196,0.6613699098244401,0.07680423802433851,98.5291633647779,87.17521453340878,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05466_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05466_output.flac
scene05467,0.6471567608713877,0.04910370922923133,0.6508279147362789,0.04605162821295851,100.56727428141954,93.78441860262579,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05467_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05467_output.flac
scene05468,0.7793913817487073,0.12896990922665527,0.7692747383785573,0.1129660907872399,98.701981622192,87.59104465888254,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05468_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05468_output.flac
scene05469,0.75703776977489,0.07116989688487964,0.7598511902627046,0.06234691572574319,100.3716354190163,87.6029310912056,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05469_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05469_output.flac
scene05470,0.6721568705474984,0.12725794840034993,0.6650696649824956,0.11237472970559098,98.94560245151851,88.30468439744388,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05470_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05470_output.flac
scene05471,0.7610807057170293,0.10232222352778769,0.6978785482035075,0.07471392193423876,91.69573515150698,73.01827438684292,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05471_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05471_output.flac
scene05472,0.7080308055615054,0.10697107682202611,0.6701213834973435,0.06474590162798301,94.64579482045308,60.52654937343901,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05472_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05472_output.flac
scene05473,0.703122028936595,0.20706373034255043,0.6994313558712597,0.1957986809677398,99.47510205718955,94.55962212398347,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05473_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05473_output.flac
